LatMin,LonMin,LatMax,LonMax,Class
36.7732,36.7732,36.772114,126.00191,INFRA
36.79981,36.79981,36.798683,125.98252,INFRA
36.796665,36.796665,36.79536,126.04582,INFRA
36.854843,36.854843,36.852886,126.0797,INFRA
36.781475,36.781475,36.78037,126.024124,INFRA
36.779636,36.779636,36.778614,126.05791,INFRA
36.765697,36.765697,36.764523,126.03926,INFRA
36.767216,36.767216,36.76588,126.039276,INFRA
36.767174,36.767174,36.765923,126.03493,INFRA
36.79705,36.79705,36.795692,126.045845,INFRA
36.86349,36.86349,36.862206,126.85348,INFRA
36.78478,36.78478,36.78353,125.29593,INFRA
36.70437,36.70437,36.702965,125.317856,INFRA
36.780792,36.780792,36.77961,125.3617,INFRA
36.69492,36.69492,36.693726,125.41036,INFRA
36.704414,36.704414,36.702915,125.31787,INFRA
36.697556,36.697556,36.696125,125.34794,INFRA
36.694885,36.694885,36.69376,125.410355,INFRA
36.78332,36.78332,36.782116,125.43123,INFRA
36.71516,36.71516,36.71229,125.50401,INFRA
36.69082,36.69082,36.687767,125.59222,INFRA
36.76639,36.76639,36.763832,125.62281,INFRA
36.785847,36.785847,36.7839,125.732475,INFRA
36.785885,36.785885,36.783863,125.732834,INFRA
36.72998,36.72998,36.72909,125.86922,INFRA
36.712055,36.712055,36.711086,125.860596,INFRA
36.71246,36.71246,36.7114,125.86501,INFRA
36.689503,36.689503,36.688366,125.87464,INFRA
36.688515,36.688515,36.687195,125.89692,INFRA
