LatMin,LonMin,LatMax,LonMax,class
33.63843,121.1433,33.64167,121.1474,WIND
33.63825,121.1492,33.64203,121.1528,WIND
33.63808,121.1549,33.64203,121.1589,WIND
33.63754,121.1603,33.64131,121.165,WIND
33.6379,121.1666,33.64167,121.1707,WIND
33.63754,121.1716,33.64131,121.1761,WIND
33.63772,121.1772,33.64167,121.1813,WIND
33.63825,121.1826,33.64203,121.1874,WIND
33.60735,121.0161,33.61095,121.0204,WIND
33.60735,121.0252,33.61059,121.0299,WIND
33.60717,121.0337,33.61041,121.0378,WIND
33.60699,121.0432,33.61059,121.0489,WIND
33.60771,121.0529,33.61095,121.0579,WIND
33.60735,121.0631,33.61095,121.068,WIND
33.60735,121.0739,33.61059,121.0789,WIND
33.60717,121.085,33.61041,121.0899,WIND
33.60681,121.0947,33.61041,121.1001,WIND
33.60735,121.1059,33.61041,121.1106,WIND
33.60735,121.1172,33.61095,121.1213,WIND
33.60717,121.1283,33.61023,121.1325,WIND
33.60681,121.1386,33.61041,121.1431,WIND
33.60699,121.1494,33.61059,121.1539,WIND
33.60735,121.1571,33.61095,121.1628,WIND
33.60753,121.1664,33.61077,121.1709,WIND
33.60717,121.1738,33.61059,121.1783,WIND
33.60735,120.9377,33.61131,120.9417,WIND
33.60681,120.9449,33.61041,120.9485,WIND
33.60753,120.9514,33.61113,120.9542,WIND
33.60699,120.9575,33.61131,120.9613,WIND
33.60735,120.9647,33.61095,120.9683,WIND
33.60735,120.9713,33.61095,120.9749,WIND
33.60717,120.9778,33.61166,120.9819,WIND
33.60717,120.9853,33.61149,120.9889,WIND
33.60717,120.9925,33.61149,120.9966,WIND
33.60699,120.9993,33.61131,121.0029,WIND
33.60699,121.0069,33.61149,121.0116,WIND
33.59064,120.9099,33.5946,120.9131,WIND
33.59028,120.9163,33.59478,120.9199,WIND
33.59064,120.9228,33.59406,120.9264,WIND
33.59028,120.9291,33.59424,120.9327,WIND
33.59082,120.9356,33.59442,120.9395,WIND
33.59064,120.9426,33.59424,120.9471,WIND
33.59064,120.9485,33.5946,120.953,WIND
33.59064,120.9551,33.59424,120.9591,WIND
33.59082,120.9623,33.59442,120.9665,WIND
33.59064,120.9686,33.59424,120.9735,WIND
33.59064,120.9767,33.59406,120.9808,WIND
33.59064,120.9832,33.59424,120.9877,WIND
33.59082,120.99,33.5946,120.9948,WIND
33.591,120.9975,33.59424,121.0019,WIND
33.59118,121.0042,33.59424,121.0083,WIND
33.59046,121.0114,33.5946,121.0159,WIND
33.591,121.0186,33.5946,121.0231,WIND
33.59028,121.0256,33.59424,121.0299,WIND
33.59082,121.0331,33.59442,121.0364,WIND
33.59046,121.0398,33.59442,121.0432,WIND
33.59028,121.0466,33.5946,121.0502,WIND
33.59011,121.0538,33.59424,121.0577,WIND
33.59011,121.0602,33.5946,121.0644,WIND
33.59118,121.0671,33.59442,121.0708,WIND
33.58058,120.9198,33.58382,120.9239,WIND
33.58076,120.9309,33.58382,120.9357,WIND
33.58022,120.9422,33.58346,120.9472,WIND
33.5804,120.9537,33.58364,120.9591,WIND
33.58022,120.9656,33.584,120.9706,WIND
33.58022,120.9769,33.58436,120.9823,WIND
33.58004,120.988,33.584,120.9934,WIND
33.58076,121.0008,33.58418,121.0056,WIND
33.58022,121.0117,33.58382,121.0166,WIND
33.58076,121.0238,33.58436,121.0283,WIND
33.58094,121.0349,33.584,121.039,WIND
33.58058,121.0464,33.584,121.0509,WIND
33.58112,121.0577,33.58382,121.0626,WIND
33.591,121.0744,33.59442,121.0786,WIND
33.58112,121.0698,33.584,121.0743,WIND
33.59082,121.0825,33.59424,121.0863,WIND
33.5804,121.0814,33.584,121.0856,WIND
33.591,121.0894,33.59424,121.0937,WIND
33.58022,121.0922,33.58436,121.0967,WIND
33.59082,121.0965,33.59442,121.1003,WIND
33.58094,121.1043,33.58364,121.1086,WIND
33.59046,121.1039,33.59424,121.108,WIND
33.59118,121.1115,33.59478,121.1152,WIND
33.5804,121.1158,33.584,121.1203,WIND
33.59046,121.1185,33.5946,121.1226,WIND
33.59046,121.1244,33.59424,121.1292,WIND
33.59064,121.1318,33.5946,121.1366,WIND
33.57986,121.1273,33.584,121.1316,WIND
33.59046,121.1389,33.59388,121.1436,WIND
33.58094,121.1389,33.58472,121.1436,WIND
33.59118,121.1463,33.5946,121.1497,WIND
33.59028,121.1531,33.59424,121.1573,WIND
33.5795,121.1499,33.58346,121.1546,WIND
33.59046,121.1601,33.59424,121.1648,WIND
33.57986,121.1618,33.58364,121.1668,WIND
33.59064,121.1668,33.59442,121.1713,WIND
33.59064,121.1733,33.59442,121.1781,WIND
33.58022,121.1729,33.584,121.1777,WIND
33.5477,121.0446,33.55184,121.0491,WIND
33.54734,121.0522,33.55148,121.0567,WIND
33.54699,121.0597,33.55094,121.0642,WIND
33.54716,121.0674,33.55112,121.0716,WIND
33.54699,121.0744,33.55112,121.0782,WIND
33.54734,121.082,33.55094,121.0861,WIND
33.54716,121.0895,33.5513,121.0929,WIND
33.54716,121.0971,33.5513,121.1007,WIND
33.54734,121.1048,33.55148,121.108,WIND
33.54716,121.1113,33.55112,121.1154,WIND
33.5477,121.1188,33.55148,121.1222,WIND
33.5477,121.1262,33.5513,121.1303,WIND
33.54681,121.1332,33.5513,121.1375,WIND
33.54734,121.1409,33.55148,121.1452,WIND
33.54734,121.1485,33.55148,121.1526,WIND
33.54753,121.1558,33.55058,121.1598,WIND
33.53477,121.0452,33.538,121.0493,WIND
33.53459,121.0602,33.53764,121.0649,WIND
33.53423,121.0761,33.53782,121.0806,WIND
33.53423,121.0924,33.53746,121.0967,WIND
33.53459,121.108,33.53854,121.1125,WIND
33.53495,121.1235,33.53818,121.128,WIND
33.53495,121.14,33.53818,121.1436,WIND
33.53441,121.1553,33.53872,121.1598,WIND
33.52076,121.0457,33.52489,121.0496,WIND
33.52165,121.0561,33.52453,121.059,WIND
33.52183,121.0655,33.52561,121.07,WIND
33.52165,121.0752,33.52525,121.0798,WIND
33.52129,121.0854,33.52489,121.0903,WIND
33.52201,121.0953,33.52525,121.1003,WIND
33.52147,121.1053,33.52507,121.1104,WIND
33.52165,121.1152,33.52525,121.1203,WIND
33.52165,121.1253,33.52543,121.1307,WIND
33.52201,121.1352,33.52561,121.1395,WIND
33.52147,121.145,33.52525,121.1497,WIND
33.52219,121.1556,33.52507,121.1607,WIND
33.4947,121.0452,33.4983,121.0496,WIND
33.49417,121.0558,33.4974,121.0601,WIND
33.49434,121.0653,33.4983,121.0694,WIND
33.49434,121.0755,33.49812,121.08,WIND
33.49452,121.0859,33.49812,121.0904,WIND
33.49434,121.0953,33.4983,121.0998,WIND
33.49434,121.1059,33.49848,121.1107,WIND
33.49434,121.1156,33.49758,121.1197,WIND
33.49452,121.1258,33.49866,121.1298,WIND
33.4947,121.1352,33.49812,121.1406,WIND
33.49417,121.1458,33.49866,121.1499,WIND
33.49488,121.1553,33.4983,121.1596,WIND
33.48177,121.0452,33.485,121.0502,WIND
33.48231,121.061,33.485,121.0655,WIND
33.48141,121.0762,33.48482,121.0816,WIND
33.48159,121.0919,33.48464,121.0969,WIND
33.48177,121.1077,33.485,121.1129,WIND
33.48159,121.1242,33.48536,121.1285,WIND
33.48105,121.1393,33.4859,121.1438,WIND
33.48159,121.1556,33.485,121.1601,WIND
33.46865,121.0452,33.47207,121.05,WIND
33.46901,121.0527,33.47225,121.0565,WIND
33.46901,121.0606,33.47207,121.0646,WIND
33.46901,121.0678,33.47225,121.0723,WIND
33.46883,121.0748,33.47225,121.0789,WIND
33.46919,121.0816,33.47171,121.0861,WIND
33.46901,121.0894,33.47261,121.0942,WIND
33.46901,121.0971,33.47225,121.1012,WIND
33.46901,121.1043,33.47261,121.1088,WIND
33.46865,121.1113,33.47225,121.1158,WIND
33.46883,121.1181,33.47243,121.123,WIND
33.46847,121.1258,33.47207,121.1305,WIND
33.46847,121.1332,33.47261,121.1373,WIND
33.46901,121.1406,33.47225,121.145,WIND
33.46901,121.1479,33.47225,121.1522,WIND
33.46901,121.1553,33.47243,121.1605,WIND
33.53243,121.2002,33.53585,121.2052,WIND
33.53189,121.209,33.53603,121.2139,WIND
33.53207,121.2176,33.53567,121.2225,WIND
33.53207,121.2257,33.53531,121.2306,WIND
33.53207,121.2336,33.53549,121.2394,WIND
33.53171,121.2424,33.53585,121.2476,WIND
33.53135,121.2512,33.53549,121.2564,WIND
33.53135,121.2599,33.53549,121.2643,WIND
33.53153,121.2683,33.53513,121.2735,WIND
33.53117,121.2769,33.53513,121.2814,WIND
33.5177,121.1998,33.52183,121.2052,WIND
33.5177,121.2092,33.52183,121.2133,WIND
33.51698,121.2167,33.52147,121.2219,WIND
33.51734,121.2255,33.52147,121.23,WIND
33.51734,121.2342,33.52183,121.2397,WIND
33.51698,121.2431,33.52147,121.2489,WIND
33.51716,121.2512,33.52093,121.2564,WIND
33.51698,121.2593,33.52147,121.2638,WIND
33.5168,121.2676,33.52058,121.2739,WIND
33.50207,121.1998,33.50584,121.2052,WIND
33.50117,121.2085,33.50548,121.214,WIND
33.50171,121.2178,33.50548,121.2227,WIND
33.50171,121.2279,33.50512,121.2322,WIND
33.50117,121.2383,33.5053,121.2433,WIND
33.50117,121.2487,33.50476,121.2536,WIND
33.50135,121.259,33.50494,121.2636,WIND
33.50135,121.2676,33.50476,121.273,WIND
33.50117,121.2766,33.5044,121.2811,WIND
33.48572,121.2,33.48931,121.2049,WIND
33.48518,121.2078,33.48949,121.213,WIND
33.48518,121.2182,33.48895,121.2236,WIND
33.48572,121.2286,33.48931,121.2336,WIND
33.48536,121.2392,33.48895,121.244,WIND
33.48536,121.25,33.48895,121.255,WIND
33.48518,121.2591,33.48877,121.2642,WIND
33.48482,121.2676,33.48842,121.273,WIND
33.48518,121.2758,33.48877,121.2809,WIND
33.47099,121.1995,33.47512,121.2056,WIND
33.47099,121.2076,33.47458,121.2131,WIND
33.47081,121.2166,33.47458,121.2214,WIND
33.47099,121.2246,33.47494,121.23,WIND
33.47135,121.2334,33.47494,121.2381,WIND
33.47099,121.2417,33.4744,121.2473,WIND
33.47045,121.25,33.47458,121.2555,WIND
33.47027,121.2577,33.47476,121.2649,WIND
33.47099,121.2674,33.4744,121.2724,WIND
33.47099,121.2758,33.4744,121.2812,WIND
33.43937,121.1639,33.4435,121.1688,WIND
33.43919,121.1704,33.44314,121.174,WIND
33.43901,121.1767,33.44314,121.1808,WIND
33.43901,121.1821,33.44314,121.1866,WIND
33.43955,121.1878,33.4435,121.1925,WIND
33.43937,121.1943,33.44296,121.1986,WIND
33.43883,121.2027,33.44296,121.2078,WIND
33.43973,121.211,33.44332,121.2153,WIND
33.43973,121.2182,33.44332,121.2227,WIND
33.43937,121.2252,33.4435,121.2295,WIND
33.43991,121.2331,33.44368,121.237,WIND
33.43955,121.2404,33.44314,121.2442,WIND
33.43973,121.2476,33.44386,121.2518,WIND
33.44027,121.2566,33.44386,121.2622,WIND
33.43937,121.2656,33.44296,121.2703,WIND
33.43937,121.2744,33.4435,121.2789,WIND
33.42805,121.1671,33.43164,121.1713,WIND
33.42823,121.1747,33.432,121.1792,WIND
33.42877,121.1826,33.43236,121.1869,WIND
33.42859,121.1903,33.43218,121.1941,WIND
33.42877,121.1979,33.43182,121.2024,WIND
33.41763,121.1707,33.42032,121.1749,WIND
33.41745,121.177,33.42086,121.1815,WIND
33.41745,121.183,33.4205,121.1871,WIND
33.41763,121.1887,33.42086,121.1928,WIND
33.41781,121.195,33.42086,121.1986,WIND
33.41727,121.2007,33.42068,121.2049,WIND
33.41745,121.2104,33.42104,121.2149,WIND
33.41781,121.2173,33.42104,121.2218,WIND
33.41745,121.2245,33.42104,121.2293,WIND
33.41727,121.2324,33.42086,121.2365,WIND
33.41655,121.2404,33.42086,121.2442,WIND
33.41745,121.2475,33.42032,121.2512,WIND
33.41727,121.2593,33.42122,121.2636,WIND
33.41673,121.2688,33.42104,121.274,WIND
33.41727,121.2778,33.4205,121.2823,WIND
33.37918,121.1794,33.38224,121.1835,WIND
33.37882,121.186,33.38259,121.1896,WIND
33.379,121.1925,33.38259,121.1964,WIND
33.37918,121.1993,33.38259,121.204,WIND
33.379,121.2061,33.38259,121.2097,WIND
33.379,121.2144,33.38259,121.218,WIND
33.37882,121.2223,33.38241,121.2261,WIND
33.37882,121.2307,33.38241,121.2349,WIND
33.37882,121.2372,33.38277,121.241,WIND
33.37846,121.2435,33.38241,121.2475,WIND
33.379,121.2503,33.38259,121.2539,WIND
33.37828,121.2602,33.38259,121.264,WIND
33.37864,121.2676,33.38188,121.2721,WIND
33.36822,121.1835,33.37289,121.1876,WIND
33.36858,121.1921,33.37181,121.1952,WIND
33.3684,121.2022,33.37163,121.207,WIND
33.3684,121.2126,33.37217,121.2173,WIND
33.36858,121.2225,33.37181,121.2279,WIND
33.3684,121.232,33.37163,121.2369,WIND
33.36876,121.2428,33.37145,121.2473,WIND
33.36858,121.2518,33.37199,121.2563,WIND
33.3684,121.2627,33.37181,121.2672,WIND
33.36876,121.2706,33.37145,121.2749,WIND
33.3578,121.1864,33.36103,121.1907,WIND
33.3578,121.1925,33.36103,121.1966,WIND
33.3578,121.1986,33.36121,121.2029,WIND
33.35708,121.2051,33.36121,121.2097,WIND
33.35744,121.211,33.36121,121.2157,WIND
33.35726,121.2169,33.36121,121.2219,WIND
33.35726,121.2237,33.36103,121.2281,WIND
33.3578,121.2302,33.36103,121.2336,WIND
33.35744,121.2361,33.36086,121.2406,WIND
33.35744,121.2428,33.36103,121.2469,WIND
33.35762,121.2491,33.36121,121.2534,WIND
33.3578,121.255,33.36068,121.2597,WIND
33.3578,121.267,33.36121,121.2714,WIND
33.35726,121.2735,33.36103,121.278,WIND
33.32312,121.0459,33.32528,121.0496,WIND
33.32295,121.052,33.3251,121.0554,WIND
33.32295,121.0579,33.3251,121.0622,WIND
33.32312,121.0635,33.32492,121.0673,WIND
33.32312,121.0703,33.3251,121.0741,WIND
33.32312,121.0764,33.32528,121.0797,WIND
33.32277,121.0823,33.32474,121.0863,WIND
33.32259,121.0886,33.3251,121.0926,WIND
33.32259,121.0946,33.32492,121.0985,WIND
33.32241,121.101,33.32492,121.1048,WIND
33.32223,121.107,33.32474,121.1109,WIND
33.32241,121.1131,33.32492,121.1165,WIND
33.32277,121.1195,33.32474,121.123,WIND
33.31396,121.0475,33.31612,121.052,WIND
33.31378,121.0646,33.31612,121.0685,WIND
33.3136,121.0735,33.31558,121.0779,WIND
33.31324,121.0791,33.31558,121.0832,WIND
33.31306,121.0852,33.3154,121.0894,WIND
33.31306,121.0908,33.31558,121.0953,WIND
33.31306,121.0974,33.31576,121.1014,WIND
33.31342,121.1034,33.31576,121.1071,WIND
33.31342,121.1093,33.31576,121.1131,WIND
33.31324,121.1167,33.3154,121.1206,WIND
33.3048,121.061,33.30696,121.0651,WIND
33.30462,121.0671,33.3066,121.0712,WIND
33.30462,121.0723,33.30678,121.0761,WIND
33.30444,121.0777,33.30714,121.0814,WIND
33.30426,121.0836,33.30696,121.0877,WIND
33.30444,121.0897,33.3066,121.094,WIND
33.3039,121.096,33.3066,121.1001,WIND
33.30408,121.101,33.3066,121.1046,WIND
33.3039,121.1064,33.30606,121.11,WIND
33.30372,121.1115,33.30642,121.1161,WIND
33.32348,121.1583,33.326,121.1625,WIND
33.32348,121.1643,33.32618,121.1677,WIND
33.32295,121.1698,33.32582,121.1738,WIND
33.32348,121.176,33.32582,121.1794,WIND
33.3233,121.1813,33.326,121.1851,WIND
33.3233,121.1871,33.326,121.1912,WIND
33.32312,121.1928,33.326,121.197,WIND
33.32295,121.1989,33.32636,121.202,WIND
33.32259,121.2045,33.326,121.2078,WIND
33.32259,121.2101,33.326,121.2131,WIND
33.32295,121.216,33.32582,121.2189,WIND
33.31342,121.1574,33.3163,121.1607,WIND
33.31306,121.1646,33.31612,121.1679,WIND
33.31324,121.1718,33.31612,121.1761,WIND
33.31342,121.1794,33.31612,121.183,WIND
33.31324,121.1867,33.31612,121.1907,WIND
33.31306,121.1941,33.31576,121.1982,WIND
33.31289,121.2018,33.31558,121.2054,WIND
33.31306,121.2092,33.31576,121.2137,WIND
33.31271,121.2169,33.3154,121.2205,WIND
33.303,121.147,33.30534,121.1501,WIND
33.30264,121.153,33.30516,121.1567,WIND
33.30264,121.1583,33.30498,121.1618,WIND
33.30264,121.1645,33.30516,121.1682,WIND
33.30246,121.1709,33.30534,121.1756,WIND
33.30246,121.1792,33.3048,121.1831,WIND
33.30246,121.1867,33.30498,121.1903,WIND
33.30228,121.1936,33.30498,121.1977,WIND
33.30246,121.2007,33.3048,121.2047,WIND
33.30246,121.206,33.30498,121.2103,WIND
33.30246,121.2122,33.3048,121.216,WIND
33.30228,121.2175,33.3048,121.2216,WIND
33.29222,121.144,33.29492,121.1474,WIND
33.2924,121.1495,33.2951,121.1524,WIND
33.29258,121.1548,33.2951,121.1585,WIND
33.29222,121.1601,33.29492,121.1636,WIND
33.2924,121.1655,33.29474,121.1688,WIND
33.2924,121.1707,33.29492,121.1742,WIND
33.29204,121.1763,33.29438,121.1795,WIND
33.29222,121.1817,33.29474,121.1846,WIND
33.29222,121.1869,33.29438,121.1905,WIND
33.29204,121.1918,33.29438,121.1961,WIND
33.29204,121.1973,33.29438,121.2015,WIND
33.29186,121.2029,33.29438,121.2067,WIND
33.29204,121.2085,33.2942,121.2117,WIND
33.29204,121.2131,33.29438,121.2169,WIND
33.29168,121.2187,33.29438,121.2228,WIND
33.32187,121.2469,33.32456,121.2507,WIND
33.32169,121.253,33.32438,121.2561,WIND
33.32169,121.2586,33.32456,121.2617,WIND
33.32205,121.2643,33.32438,121.267,WIND
33.32187,121.2701,33.3242,121.2735,WIND
33.32205,121.2758,33.32438,121.2791,WIND
33.32151,121.2818,33.32402,121.2852,WIND
33.32151,121.2873,33.32402,121.2909,WIND
33.32169,121.2933,33.3242,121.2967,WIND
33.32169,121.2988,33.32438,121.3024,WIND
33.32133,121.3046,33.3242,121.3076,WIND
33.32151,121.3102,33.3242,121.3138,WIND
33.31109,121.2476,33.31396,121.2512,WIND
33.31127,121.2552,33.31396,121.2581,WIND
33.31055,121.2627,33.31342,121.2663,WIND
33.31091,121.271,33.31378,121.2744,WIND
33.31073,121.2796,33.31378,121.2834,WIND
33.31091,121.2879,33.3136,121.2915,WIND
33.31109,121.2963,33.3136,121.3003,WIND
33.31073,121.3041,33.31342,121.308,WIND
33.31073,121.3111,33.31342,121.315,WIND
33.30067,121.2485,33.30318,121.2521,WIND
33.30013,121.2561,33.30264,121.2599,WIND
33.30013,121.2631,33.30318,121.2672,WIND
33.30031,121.2721,33.303,121.2757,WIND
33.30031,121.2807,33.303,121.2848,WIND
33.29995,121.289,33.30264,121.2926,WIND
33.30013,121.2974,33.30264,121.3008,WIND
33.30031,121.3041,33.30264,121.308,WIND
33.30013,121.3118,33.30246,121.3155,WIND
33.28953,121.2493,33.29186,121.253,WIND
33.28971,121.2552,33.29258,121.2586,WIND
33.28989,121.2609,33.29258,121.2642,WIND
33.28989,121.2667,33.2924,121.2697,WIND
33.28971,121.2724,33.2924,121.2758,WIND
33.28953,121.2787,33.29222,121.2816,WIND
33.28953,121.2843,33.29222,121.287,WIND
33.28935,121.29,33.29204,121.2933,WIND
33.28953,121.296,33.29222,121.2987,WIND
33.28971,121.3015,33.29222,121.3044,WIND
33.28935,121.3071,33.29204,121.3102,WIND
33.28899,121.3134,33.29186,121.3161,WIND
33.26474,121.2126,33.26743,121.2164,WIND
33.26438,121.2182,33.26689,121.2218,WIND
33.26492,121.2245,33.26707,121.2273,WIND
33.26438,121.2298,33.26707,121.2331,WIND
33.26474,121.2369,33.26725,121.2403,WIND
33.26456,121.2431,33.26671,121.2462,WIND
33.26438,121.2489,33.26671,121.2521,WIND
33.26456,121.2545,33.26689,121.2584,WIND
33.2642,121.2599,33.26689,121.2636,WIND
33.2642,121.266,33.26671,121.2692,WIND
33.2642,121.2722,33.26671,121.2749,WIND
33.26402,121.2778,33.26653,121.2809,WIND
33.26402,121.2832,33.26653,121.2863,WIND
33.25395,121.2139,33.25665,121.2171,WIND
33.25395,121.2196,33.25665,121.2225,WIND
33.25395,121.2252,33.25665,121.2281,WIND
33.25377,121.2311,33.25665,121.2338,WIND
33.25377,121.2381,33.25647,121.2415,WIND
33.2536,121.2453,33.25665,121.2484,WIND
33.25324,121.2521,33.25593,121.255,WIND
33.25306,121.2593,33.25647,121.262,WIND
33.25342,121.2658,33.25647,121.2692,WIND
33.25324,121.2728,33.25629,121.2762,WIND
33.25324,121.2793,33.25629,121.2821,WIND
33.25306,121.2857,33.25647,121.2886,WIND
33.24336,121.2151,33.24659,121.218,WIND
33.24318,121.221,33.24605,121.2237,WIND
33.24318,121.2268,33.24605,121.2298,WIND
33.243,121.232,33.24569,121.2361,WIND
33.24318,121.239,33.24569,121.2428,WIND
33.243,121.2446,33.24569,121.2484,WIND
33.24336,121.2505,33.24569,121.2543,WIND
33.24282,121.2559,33.24533,121.2599,WIND
33.243,121.262,33.24551,121.2654,WIND
33.24318,121.2681,33.24551,121.2715,WIND
33.243,121.2737,33.24569,121.2771,WIND
33.24264,121.2793,33.24533,121.2827,WIND
33.24246,121.285,33.24515,121.2888,WIND
33.45787,121.3215,33.46218,121.3269,WIND
33.45769,121.3305,33.46236,121.3359,WIND
33.45733,121.3387,33.46165,121.3436,WIND
33.45733,121.3542,33.46147,121.359,WIND
33.45751,121.3626,33.46111,121.3671,WIND
33.45697,121.3709,33.46075,121.3754,WIND
33.45661,121.3783,33.46057,121.3829,WIND
33.45643,121.3872,33.46021,121.3912,WIND
33.45679,121.3942,33.46039,121.3984,WIND
33.45608,121.402,33.46057,121.4066,WIND
33.45608,121.4101,33.46003,121.4154,WIND
33.4559,121.4181,33.45985,121.423,WIND
33.45554,121.426,33.46039,121.4307,WIND
33.45572,121.4341,33.45985,121.4384,WIND
33.4417,121.3224,33.44655,121.3281,WIND
33.44188,121.331,33.44602,121.3364,WIND
33.44206,121.3403,33.44566,121.3454,WIND
33.44224,121.3497,33.44602,121.3547,WIND
33.44152,121.3592,33.44566,121.3641,WIND
33.44152,121.3677,33.44566,121.3736,WIND
33.44152,121.3777,33.44476,121.3831,WIND
33.44098,121.3871,33.44458,121.3919,WIND
33.4408,121.3962,33.44404,121.4016,WIND
33.44027,121.4056,33.44386,121.4109,WIND
33.44027,121.4156,33.44404,121.4205,WIND
33.44062,121.4241,33.44386,121.4291,WIND
33.43991,121.4332,33.4435,121.4384,WIND
33.42625,121.3236,33.43038,121.3285,WIND
33.42607,121.3321,33.42985,121.3366,WIND
33.42625,121.34,33.42931,121.3445,WIND
33.42553,121.3477,33.42895,121.3526,WIND
33.42482,121.3556,33.42877,121.3605,WIND
33.42482,121.3632,33.42841,121.3675,WIND
33.42428,121.3707,33.42787,121.3768,WIND
33.42356,121.379,33.42715,121.3838,WIND
33.42338,121.3869,33.42661,121.3924,WIND
33.4232,121.3944,33.42679,121.4,WIND
33.42266,121.4023,33.42661,121.4075,WIND
33.42248,121.4104,33.42607,121.4153,WIND
33.42194,121.4183,33.42535,121.4224,WIND
33.42194,121.4259,33.42535,121.4307,WIND
33.42086,121.4341,33.42499,121.4384,WIND
33.41134,121.4054,33.41457,121.4101,WIND
33.41044,121.4338,33.41332,121.4379,WIND
33.4011,121.416,33.40487,121.421,WIND
33.39894,121.426,33.40254,121.4305,WIND
33.3984,121.4336,33.40236,121.4381,WIND
33.5283,121.3177,33.53207,121.3231,WIND
33.52776,121.3278,33.53225,121.3328,WIND
33.52794,121.338,33.53207,121.3429,WIND
33.52794,121.3481,33.53171,121.3524,WIND
33.52812,121.3579,33.53171,121.3632,WIND
33.52776,121.368,33.53189,121.3723,WIND
33.5274,121.3779,33.53153,121.3824,WIND
33.5274,121.3881,33.53153,121.3935,WIND
33.52776,121.3977,33.53135,121.4021,WIND
33.52722,121.4077,33.53171,121.4124,WIND
33.52722,121.4181,33.53117,121.423,WIND
33.52704,121.4277,33.53082,121.4325,WIND
33.51555,121.3173,33.51878,121.3218,WIND
33.51555,121.3333,33.51878,121.3376,WIND
33.51501,121.3515,33.51896,121.3569,WIND
33.51501,121.3694,33.51842,121.3745,WIND
33.51519,121.3885,33.51842,121.3926,WIND
33.51483,121.4034,33.51806,121.4083,WIND
33.51465,121.4183,33.51788,121.4224,WIND
33.51447,121.4277,33.51842,121.4325,WIND
33.50297,121.3173,33.50692,121.322,WIND
33.50297,121.3272,33.50638,121.3319,WIND
33.50279,121.3375,33.50602,121.3423,WIND
33.50207,121.3475,33.5062,121.3524,WIND
33.50243,121.3571,33.50602,121.3624,WIND
33.50189,121.3669,33.50638,121.3729,WIND
33.50207,121.3775,33.50584,121.3826,WIND
33.50189,121.3878,33.50602,121.3928,WIND
33.50207,121.3971,33.50548,121.4021,WIND
33.50189,121.407,33.50584,121.4127,WIND
33.50189,121.4171,33.5053,121.4215,WIND
33.50171,121.4275,33.50548,121.4323,WIND
33.33355,121.5328,33.33696,121.5376,WIND
33.33409,121.5396,33.3375,121.5446,WIND
33.33355,121.5464,33.33732,121.5507,WIND
33.33409,121.5536,33.33732,121.557,WIND
33.33426,121.5601,33.33786,121.5637,WIND
33.33462,121.5667,33.33768,121.5705,WIND
33.33444,121.5732,33.33786,121.5771,WIND
33.3348,121.5797,33.33786,121.5832,WIND
33.33462,121.5868,33.33786,121.591,WIND
33.3348,121.5958,33.33876,121.6,WIND
33.33498,121.6035,33.33858,121.6075,WIND
33.33534,121.6107,33.33876,121.615,WIND
33.3357,121.6177,33.33911,121.6222,WIND
33.33588,121.6253,33.33929,121.6292,WIND
33.33606,121.6328,33.33948,121.6371,WIND
33.33624,121.6398,33.33983,121.6443,WIND
33.33606,121.6467,33.33965,121.6517,WIND
33.33606,121.6546,33.34001,121.6592,WIND
33.31863,121.525,33.32259,121.5299,WIND
33.31917,121.532,33.32259,121.5364,WIND
33.31881,121.5383,33.32259,121.543,WIND
33.31881,121.5457,33.32295,121.5495,WIND
33.31863,121.5518,33.32366,121.5563,WIND
33.31935,121.5586,33.32348,121.5633,WIND
33.31863,121.5658,33.32366,121.5708,WIND
33.31899,121.5732,33.32366,121.578,WIND
33.31953,121.5813,33.32438,121.5861,WIND
33.32079,121.5917,33.32474,121.5964,WIND
33.32061,121.6039,33.32474,121.608,WIND
33.32061,121.6147,33.32492,121.6197,WIND
33.32169,121.6251,33.32528,121.6298,WIND
33.32187,121.6352,33.32492,121.6393,WIND
33.32169,121.6452,33.32546,121.6501,WIND
33.32115,121.6535,33.32564,121.6583,WIND
33.32205,121.6619,33.326,121.6661,WIND
33.30444,121.5189,33.30839,121.5232,WIND
33.30462,121.5247,33.30857,121.5295,WIND
33.30444,121.5306,33.30839,121.5353,WIND
33.30462,121.5367,33.30911,121.5408,WIND
33.30498,121.5428,33.30893,121.5473,WIND
33.3048,121.5491,33.30911,121.5532,WIND
33.30534,121.554,33.30929,121.5586,WIND
33.30498,121.5597,33.30965,121.5638,WIND
33.30534,121.5669,33.30947,121.5714,WIND
33.30516,121.5726,33.30965,121.5766,WIND
33.30606,121.5784,33.30947,121.5825,WIND
33.30624,121.5894,33.30965,121.5938,WIND
33.30624,121.596,33.30983,121.6007,WIND
33.30624,121.6034,33.30965,121.6079,WIND
33.30624,121.61,33.30965,121.6145,WIND
33.30678,121.6176,33.31055,121.6217,WIND
33.3066,121.6249,33.30965,121.6291,WIND
33.30696,121.6314,33.31037,121.6352,WIND
33.30714,121.6388,33.31073,121.6429,WIND
33.30732,121.6458,33.31055,121.6497,WIND
33.3075,121.653,33.31073,121.6565,WIND
33.30696,121.6594,33.31109,121.6643,WIND
33.30714,121.6675,33.31145,121.6709,WIND
33.1846,121.4215,33.18802,121.4253,WIND
33.1846,121.4284,33.18784,121.432,WIND
